cSum=999999725 | maxSum=0
cSum=52681313 | maxSum=999999932
cSum=52445647 | maxSum=999999932
cSum=52209984 | maxSum=999999932
cSum=51974381 | maxSum=999999932
cSum=51739217 | maxSum=999999932
cSum=51505113 | maxSum=999999932
cSum=51271310 | maxSum=999999932
cSum=51038021 | maxSum=999999932
cSum=50805610 | maxSum=999999932
cSum=50573248 | maxSum=999999932
cSum=50341077 | maxSum=999999932
cSum=50109775 | maxSum=999999932
cSum=49878576 | maxSum=999999932
cSum=49647611 | maxSum=999999932
cSum=49417277 | maxSum=999999932
cSum=49187146 | maxSum=999999932
cSum=48957121 | maxSum=999999932
cSum=48727428 | maxSum=999999932
cSum=48497906 | maxSum=999999932
cSum=48268597 | maxSum=999999932
cSum=48039994 | maxSum=999999932
cSum=47811668 | maxSum=999999932
cSum=47583794 | maxSum=999999932
cSum=47356848 | maxSum=999999932
cSum=47130356 | maxSum=999999932
cSum=46904533 | maxSum=999999932
cSum=46679839 | maxSum=999999932
cSum=46455443 | maxSum=999999932
cSum=46231262 | maxSum=999999932
cSum=46007129 | maxSum=999999932
cSum=45783570 | maxSum=999999932
cSum=45560564 | maxSum=999999932
cSum=45338090 | maxSum=999999932
cSum=45115630 | maxSum=999999932
cSum=44893493 | maxSum=999999932
cSum=44671501 | maxSum=999999932
cSum=44450175 | maxSum=999999932
cSum=44228893 | maxSum=999999932
cSum=44007981 | maxSum=999999932
cSum=43787538 | maxSum=999999932
cSum=43567206 | maxSum=999999932
cSum=43347471 | maxSum=999999932
cSum=43129539 | maxSum=999999932
cSum=42912268 | maxSum=999999932
cSum=42695336 | maxSum=999999932
cSum=42480112 | maxSum=999999932
cSum=42265880 | maxSum=999999932
cSum=42052342 | maxSum=999999932
cSum=41838845 | maxSum=999999932
cSum=41627872 | maxSum=999999932
cSum=41417273 | maxSum=999999932
cSum=41207955 | maxSum=999999932
cSum=40998860 | maxSum=999999932
cSum=40789915 | maxSum=999999932
cSum=40581062 | maxSum=999999932
cSum=40372438 | maxSum=999999932
cSum=40163891 | maxSum=999999932
cSum=39955877 | maxSum=999999932
cSum=39748398 | maxSum=999999932
cSum=39541741 | maxSum=999999932
cSum=39337810 | maxSum=999999932
cSum=39134212 | maxSum=999999932
cSum=38931650 | maxSum=999999932
cSum=38729660 | maxSum=999999932
cSum=38527980 | maxSum=999999932
cSum=38326771 | maxSum=999999932
cSum=38125824 | maxSum=999999932
cSum=37924928 | maxSum=999999932
cSum=37724540 | maxSum=999999932
cSum=37524620 | maxSum=999999932
cSum=37324910 | maxSum=999999932
cSum=37125411 | maxSum=999999932
cSum=36925993 | maxSum=999999932
cSum=36726630 | maxSum=999999932
cSum=36527457 | maxSum=999999932
cSum=36328378 | maxSum=999999932
cSum=36130511 | maxSum=999999932
cSum=35933766 | maxSum=999999932
cSum=35738864 | maxSum=999999932
cSum=35544670 | maxSum=999999932
cSum=35351300 | maxSum=999999932
cSum=35158848 | maxSum=999999932
cSum=34968125 | maxSum=999999932
cSum=34777518 | maxSum=999999932
cSum=34587162 | maxSum=999999932
cSum=34398308 | maxSum=999999932
cSum=34210099 | maxSum=999999932
cSum=34021975 | maxSum=999999932
cSum=33834594 | maxSum=999999932
cSum=33647302 | maxSum=999999932
cSum=33461599 | maxSum=999999932
cSum=33276856 | maxSum=999999932
cSum=33092375 | maxSum=999999932
cSum=32908153 | maxSum=999999932
cSum=32724402 | maxSum=999999932
cSum=32540778 | maxSum=999999932
cSum=32357754 | maxSum=999999932
cSum=32174993 | maxSum=999999932
cSum=31992462 | maxSum=999999932
cSum=31810155 | maxSum=999999932
cSum=31630653 | maxSum=999999932
cSum=31452362 | maxSum=999999932
cSum=31274377 | maxSum=999999932
cSum=31098387 | maxSum=999999932
cSum=30923890 | maxSum=999999932
cSum=30749450 | maxSum=999999932
cSum=30575417 | maxSum=999999932
cSum=30402218 | maxSum=999999932
cSum=30229106 | maxSum=999999932
cSum=30056421 | maxSum=999999932
cSum=29883833 | maxSum=999999932
cSum=29712062 | maxSum=999999932
cSum=29540672 | maxSum=999999932
cSum=29370066 | maxSum=999999932
cSum=29199620 | maxSum=999999932
cSum=29030139 | maxSum=999999932
cSum=28860692 | maxSum=999999932
cSum=28692004 | maxSum=999999932
cSum=28524200 | maxSum=999999932
cSum=28356735 | maxSum=999999932
cSum=28189753 | maxSum=999999932
cSum=28022813 | maxSum=999999932
cSum=27856691 | maxSum=999999932
cSum=27690800 | maxSum=999999932
cSum=27525100 | maxSum=999999932
cSum=27359640 | maxSum=999999932
cSum=27194509 | maxSum=999999932
cSum=27029772 | maxSum=999999932
cSum=26865585 | maxSum=999999932
cSum=26702502 | maxSum=999999932
cSum=26539453 | maxSum=999999932
cSum=26377086 | maxSum=999999932
cSum=26214975 | maxSum=999999932
cSum=26052895 | maxSum=999999932
cSum=25890985 | maxSum=999999932
cSum=25729484 | maxSum=999999932
cSum=25569011 | maxSum=999999932
cSum=25408695 | maxSum=999999932
cSum=25248381 | maxSum=999999932
cSum=25088103 | maxSum=999999932
cSum=24928268 | maxSum=999999932
cSum=24768724 | maxSum=999999932
cSum=24609576 | maxSum=999999932
cSum=24451368 | maxSum=999999932
cSum=24294872 | maxSum=999999932
cSum=24138527 | maxSum=999999932
cSum=23982250 | maxSum=999999932
cSum=23826386 | maxSum=999999932
cSum=23671048 | maxSum=999999932
cSum=23516258 | maxSum=999999932
cSum=23361486 | maxSum=999999932
cSum=23206924 | maxSum=999999932
cSum=23054233 | maxSum=999999932
cSum=22902466 | maxSum=999999932
cSum=22750747 | maxSum=999999932
cSum=22599539 | maxSum=999999932
cSum=22449419 | maxSum=999999932
cSum=22299557 | maxSum=999999932
cSum=22150361 | maxSum=999999932
cSum=22002716 | maxSum=999999932
cSum=21855674 | maxSum=999999932
cSum=21709057 | maxSum=999999932
cSum=21562593 | maxSum=999999932
cSum=21416226 | maxSum=999999932
cSum=21271080 | maxSum=999999932
cSum=21125978 | maxSum=999999932
cSum=20982504 | maxSum=999999932
cSum=20839314 | maxSum=999999932
cSum=20696972 | maxSum=999999932
cSum=20554667 | maxSum=999999932
cSum=20413802 | maxSum=999999932
cSum=20273935 | maxSum=999999932
cSum=20134994 | maxSum=999999932
cSum=19996204 | maxSum=999999932
cSum=19857574 | maxSum=999999932
cSum=19719318 | maxSum=999999932
cSum=19581472 | maxSum=999999932
cSum=19444044 | maxSum=999999932
cSum=19306758 | maxSum=999999932
cSum=19169533 | maxSum=999999932
cSum=19033176 | maxSum=999999932
cSum=18898497 | maxSum=999999932
cSum=18764619 | maxSum=999999932
cSum=18630932 | maxSum=999999932
cSum=18497411 | maxSum=999999932
cSum=18364445 | maxSum=999999932
cSum=18231663 | maxSum=999999932
cSum=18099199 | maxSum=999999932
cSum=17966770 | maxSum=999999932
cSum=17834367 | maxSum=999999932
cSum=17702276 | maxSum=999999932
cSum=17570356 | maxSum=999999932
cSum=17439416 | maxSum=999999932
cSum=17308686 | maxSum=999999932
cSum=17178241 | maxSum=999999932
cSum=17048598 | maxSum=999999932
cSum=16920454 | maxSum=999999932
cSum=16793079 | maxSum=999999932
cSum=16665775 | maxSum=999999932
cSum=16538789 | maxSum=999999932
cSum=16411856 | maxSum=999999932
cSum=16285289 | maxSum=999999932
cSum=16159528 | maxSum=999999932
cSum=16034115 | maxSum=999999932
cSum=15909859 | maxSum=999999932
cSum=15786636 | maxSum=999999932
cSum=15664242 | maxSum=999999932
cSum=15542430 | maxSum=999999932
cSum=15420827 | maxSum=999999932
cSum=15299513 | maxSum=999999932
cSum=15178427 | maxSum=999999932
cSum=15057432 | maxSum=999999932
cSum=14936617 | maxSum=999999932
cSum=14816215 | maxSum=999999932
cSum=14696048 | maxSum=999999932
cSum=14575901 | maxSum=999999932
cSum=14455904 | maxSum=999999932
cSum=14336224 | maxSum=999999932
cSum=14217004 | maxSum=999999932
cSum=14097981 | maxSum=999999932
cSum=13980622 | maxSum=999999932
cSum=13863270 | maxSum=999999932
cSum=13746249 | maxSum=999999932
cSum=13629459 | maxSum=999999932
cSum=13514142 | maxSum=999999932
cSum=13399116 | maxSum=999999932
cSum=13284489 | maxSum=999999932
cSum=13170087 | maxSum=999999932
cSum=13056368 | maxSum=999999932
cSum=12942708 | maxSum=999999932
cSum=12829308 | maxSum=999999932
cSum=12715911 | maxSum=999999932
cSum=12603625 | maxSum=999999932
cSum=12491740 | maxSum=999999932
cSum=12379925 | maxSum=999999932
cSum=12268295 | maxSum=999999932
cSum=12157579 | maxSum=999999932
cSum=12047848 | maxSum=999999932
cSum=11939179 | maxSum=999999932
cSum=11831342 | maxSum=999999932
cSum=11723721 | maxSum=999999932
cSum=11616197 | maxSum=999999932
cSum=11508971 | maxSum=999999932
cSum=11402069 | maxSum=999999932
cSum=11296111 | maxSum=999999932
cSum=11190651 | maxSum=999999932
cSum=11085211 | maxSum=999999932
cSum=10979921 | maxSum=999999932
cSum=10875033 | maxSum=999999932
cSum=10770427 | maxSum=999999932
cSum=10666196 | maxSum=999999932
cSum=10562092 | maxSum=999999932
cSum=10458210 | maxSum=999999932
cSum=10354934 | maxSum=999999932
cSum=10251685 | maxSum=999999932
cSum=10148970 | maxSum=999999932
cSum=10047006 | maxSum=999999932
cSum=9945072 | maxSum=999999932
cSum=9843382 | maxSum=999999932
cSum=9741917 | maxSum=999999932
cSum=9642959 | maxSum=999999932
cSum=9544662 | maxSum=999999932
cSum=9446688 | maxSum=999999932
cSum=9348844 | maxSum=999999932
cSum=9251057 | maxSum=999999932
cSum=9153433 | maxSum=999999932
cSum=9056131 | maxSum=999999932
cSum=8959299 | maxSum=999999932
cSum=8863122 | maxSum=999999932
cSum=8767308 | maxSum=999999932
cSum=8671583 | maxSum=999999932
cSum=8576207 | maxSum=999999932
cSum=8481387 | maxSum=999999932
cSum=8386647 | maxSum=999999932
cSum=8292085 | maxSum=999999932
cSum=8199697 | maxSum=999999932
cSum=8108485 | maxSum=999999932
cSum=8017562 | maxSum=999999932
cSum=7927697 | maxSum=999999932
cSum=7837875 | maxSum=999999932
cSum=7748506 | maxSum=999999932
cSum=7659541 | maxSum=999999932
cSum=7571465 | maxSum=999999932
cSum=7485449 | maxSum=999999932
cSum=7399514 | maxSum=999999932
cSum=7314332 | maxSum=999999932
cSum=7229790 | maxSum=999999932
cSum=7145390 | maxSum=999999932
cSum=7061123 | maxSum=999999932
cSum=6977070 | maxSum=999999932
cSum=6893352 | maxSum=999999932
cSum=6810497 | maxSum=999999932
cSum=6727819 | maxSum=999999932
cSum=6645186 | maxSum=999999932
cSum=6563888 | maxSum=999999932
cSum=6484149 | maxSum=999999932
cSum=6405052 | maxSum=999999932
cSum=6326044 | maxSum=999999932
cSum=6247095 | maxSum=999999932
cSum=6168333 | maxSum=999999932
cSum=6089819 | maxSum=999999932
cSum=6012088 | maxSum=999999932
cSum=5934588 | maxSum=999999932
cSum=5857718 | maxSum=999999932
cSum=5781302 | maxSum=999999932
cSum=5705185 | maxSum=999999932
cSum=5630256 | maxSum=999999932
cSum=5555335 | maxSum=999999932
cSum=5480647 | maxSum=999999932
cSum=5406155 | maxSum=999999932
cSum=5331805 | maxSum=999999932
cSum=5258382 | maxSum=999999932
cSum=5185130 | maxSum=999999932
cSum=5112146 | maxSum=999999932
cSum=5039303 | maxSum=999999932
cSum=4966678 | maxSum=999999932
cSum=4894321 | maxSum=999999932
cSum=4822138 | maxSum=999999932
cSum=4750136 | maxSum=999999932
cSum=4678143 | maxSum=999999932
cSum=4606243 | maxSum=999999932
cSum=4534448 | maxSum=999999932
cSum=4463135 | maxSum=999999932
cSum=4392410 | maxSum=999999932
cSum=4322956 | maxSum=999999932
cSum=4254388 | maxSum=999999932
cSum=4186989 | maxSum=999999932
cSum=4119802 | maxSum=999999932
cSum=4053106 | maxSum=999999932
cSum=3986442 | maxSum=999999932
cSum=3920104 | maxSum=999999932
cSum=3854763 | maxSum=999999932
cSum=3790794 | maxSum=999999932
cSum=3727187 | maxSum=999999932
cSum=3663645 | maxSum=999999932
cSum=3600438 | maxSum=999999932
cSum=3537852 | maxSum=999999932
cSum=3476068 | maxSum=999999932
cSum=3414534 | maxSum=999999932
cSum=3353159 | maxSum=999999932
cSum=3292370 | maxSum=999999932
cSum=3232377 | maxSum=999999932
cSum=3172684 | maxSum=999999932
cSum=3113788 | maxSum=999999932
cSum=3055082 | maxSum=999999932
cSum=2997857 | maxSum=999999932
cSum=2940969 | maxSum=999999932
cSum=2884116 | maxSum=999999932
cSum=2827852 | maxSum=999999932
cSum=2772857 | maxSum=999999932
cSum=2718191 | maxSum=999999932
cSum=2664022 | maxSum=999999932
cSum=2610099 | maxSum=999999932
cSum=2556782 | maxSum=999999932
cSum=2503686 | maxSum=999999932
cSum=2450600 | maxSum=999999932
cSum=2397822 | maxSum=999999932
cSum=2345114 | maxSum=999999932
cSum=2292485 | maxSum=999999932
cSum=2241008 | maxSum=999999932
cSum=2191552 | maxSum=999999932
cSum=2143043 | maxSum=999999932
cSum=2094767 | maxSum=999999932
cSum=2046666 | maxSum=999999932
cSum=1998889 | maxSum=999999932
cSum=1951289 | maxSum=999999932
cSum=1904696 | maxSum=999999932
cSum=1858417 | maxSum=999999932
cSum=1812599 | maxSum=999999932
cSum=1766987 | maxSum=999999932
cSum=1723076 | maxSum=999999932
cSum=1679961 | maxSum=999999932
cSum=1637697 | maxSum=999999932
cSum=1595461 | maxSum=999999932
cSum=1553578 | maxSum=999999932
cSum=1511730 | maxSum=999999932
cSum=1470007 | maxSum=999999932
cSum=1428619 | maxSum=999999932
cSum=1387963 | maxSum=999999932
cSum=1347797 | maxSum=999999932
cSum=1308727 | maxSum=999999932
cSum=1269859 | maxSum=999999932
cSum=1231329 | maxSum=999999932
cSum=1193500 | maxSum=999999932
cSum=1155807 | maxSum=999999932
cSum=1120771 | maxSum=999999932
cSum=1086415 | maxSum=999999932
cSum=1052139 | maxSum=999999932
cSum=1018429 | maxSum=999999932
cSum=985052 | maxSum=999999932
cSum=952063 | maxSum=999999932
cSum=919475 | maxSum=999999932
cSum=888180 | maxSum=999999932
cSum=857695 | maxSum=999999932
cSum=827291 | maxSum=999999932
cSum=796969 | maxSum=999999932
cSum=766824 | maxSum=999999932
cSum=737832 | maxSum=999999932
cSum=709363 | maxSum=999999932
cSum=681036 | maxSum=999999932
cSum=653161 | maxSum=999999932
cSum=625989 | maxSum=999999932
cSum=598906 | maxSum=999999932
cSum=571930 | maxSum=999999932
cSum=545639 | maxSum=999999932
cSum=519363 | maxSum=999999932
cSum=493322 | maxSum=999999932
cSum=467660 | maxSum=999999932
cSum=442796 | maxSum=999999932
cSum=419740 | maxSum=999999932
cSum=397295 | maxSum=999999932
cSum=375188 | maxSum=999999932
cSum=353384 | maxSum=999999932
cSum=331964 | maxSum=999999932
cSum=311433 | maxSum=999999932
cSum=290960 | maxSum=999999932
cSum=270585 | maxSum=999999932
cSum=252454 | maxSum=999999932
cSum=235856 | maxSum=999999932
cSum=219712 | maxSum=999999932
cSum=204079 | maxSum=999999932
cSum=188554 | maxSum=999999932
cSum=173668 | maxSum=999999932
cSum=159023 | maxSum=999999932
cSum=144634 | maxSum=999999932
cSum=131317 | maxSum=999999932
cSum=118405 | maxSum=999999932
cSum=106316 | maxSum=999999932
cSum=95621 | maxSum=999999932
cSum=85431 | maxSum=999999932
cSum=75527 | maxSum=999999932
cSum=65709 | maxSum=999999932
cSum=57167 | maxSum=999999932
cSum=48913 | maxSum=999999932
cSum=41322 | maxSum=999999932
cSum=34457 | maxSum=999999932
cSum=28224 | maxSum=999999932
cSum=22359 | maxSum=999999932
cSum=18591 | maxSum=999999932
cSum=15138 | maxSum=999999932
cSum=12114 | maxSum=999999932
cSum=9258 | maxSum=999999932
cSum=6518 | maxSum=999999932
cSum=4207 | maxSum=999999932
cSum=2383 | maxSum=999999932
